F,45 to 64,Homewood North,0.0181177736203
M,65 and over,Homewood North,0.0
F,65 and over,Homewood North,0.0
M,under 16,Garfield,0.0270976263614
F,under 16,Garfield,0.0181687520026
M,16 to 20,Garfield,0.027140499905
F,16 to 20,Garfield,0.0226587309184
M,21 to 34,Garfield,0.0672072838118
F,21 to 34,Garfield,0.0270948179761
M,35 to 44,Garfield,0.00906717079938
F,35 to 44,Garfield,0.0135968885069
M,45 to 64,Garfield,0.040686134663
F,45 to 64,Garfield,0.00458956025273
M,65 and over,Garfield,0.0
F,65 and over,Garfield,0.0045960682727
M,under 16,Homewood West,0.0
F,under 16,Homewood West,0.0
M,16 to 20,Homewood West,0.00452499832458
F,16 to 20,Homewood West,0.0
M,21 to 34,Homewood West,0.0226299603528
F,21 to 34,Homewood West,0.00454985429618
M,35 to 44,Homewood West,0.0182487810144
F,35 to 44,Homewood West,0.0
M,45 to 64,Homewood West,0.0
F,45 to 64,Homewood West,0.0
M,65 and over,Homewood West,0.0
F,65 and over,Homewood West,0.0
M,under 16,Crafton Heights,0.0316010516748
F,under 16,Crafton Heights,0.0135937980981
M,16 to 20,Crafton Heights,0.0585255392006
F,16 to 20,Crafton Heights,0.00451967553197
M,21 to 34,Crafton Heights,0.148920441591
F,21 to 34,Crafton Heights,0.0360453353347
M,35 to 44,Crafton Heights,0.0448456623864
F,35 to 44,Crafton Heights,0.0225961502779
M,45 to 64,Crafton Heights,0.0451419462843
F,45 to 64,Crafton Heights,0.0136853570248
M,65 and over,Crafton Heights,0.0
F,65 and over,Crafton Heights,0.0
M,under 16,Sheraden,0.0090998616413
F,under 16,Sheraden,0.00915845697673
M,16 to 20,Sheraden,0.106589127501
F,16 to 20,Sheraden,0.00458478500407
M,21 to 34,Sheraden,0.178442919742
F,21 to 34,Sheraden,0.045096020626
M,35 to 44,Sheraden,0.0449693891473
F,35 to 44,Sheraden,0.0137393599738
M,45 to 64,Sheraden,0.053915342367
F,45 to 64,Sheraden,0.0136781298499
M,65 and over,Sheraden,0.0
F,65 and over,Sheraden,0.0
M,under 16,Northview Heights,0.00905640090385
F,under 16,Northview Heights,0.0182107792465
M,16 to 20,Northview Heights,0.062846645869
F,16 to 20,Northview Heights,0.0
M,21 to 34,Northview Heights,0.127818748928
F,21 to 34,Northview Heights,0.0539680099993
M,35 to 44,Northview Heights,0.0225894683817
F,35 to 44,Northview Heights,0.0135643903622
M,45 to 64,Northview Heights,0.0045507825616
F,45 to 64,Northview Heights,0.0
M,65 and over,Northview Heights,0.0
F,65 and over,Northview Heights,0.0
M,under 16,North Shore,0.0
F,under 16,North Shore,0.0
M,16 to 20,North Shore,0.0136480188715
F,16 to 20,North Shore,0.0
M,21 to 34,North Shore,0.0272505114024
F,21 to 34,North Shore,0.00457657184574
M,35 to 44,North Shore,0.0
F,35 to 44,North Shore,0.00458115987124
M,45 to 64,North Shore,0.0181843911889
F,45 to 64,North Shore,0.0
M,65 and over,North Shore,0.0
F,65 and over,North Shore,0.0
M,under 16,California-Kirkbride,0.0135945491081
F,under 16,California-Kirkbride,0.0
M,16 to 20,California-Kirkbride,0.00913441500147
F,16 to 20,California-Kirkbride,0.0
M,21 to 34,California-Kirkbride,0.0494446779403
F,21 to 34,California-Kirkbride,0.022648732185
M,35 to 44,California-Kirkbride,0.00458454201678
F,35 to 44,California-Kirkbride,0.0
M,45 to 64,California-Kirkbride,0.00916415073032
F,45 to 64,California-Kirkbride,0.00457520822984
M,65 and over,California-Kirkbride,0.0
F,65 and over,California-Kirkbride,0.0
M,under 16,Fineview,0.0
F,under 16,Fineview,0.0
M,16 to 20,Fineview,0.0227097015283
F,16 to 20,Fineview,0.00910748596976
M,21 to 34,Fineview,0.0584066654567
F,21 to 34,Fineview,0.031656554806
M,35 to 44,Fineview,0.0181982346638
F,35 to 44,Fineview,0.0588575255082
M,45 to 64,Fineview,0.0136135880009
F,45 to 64,Fineview,0.00455190219238
M,65 and over,Fineview,0.0
F,65 and over,Fineview,0.0
M,under 16,East Allegheny,0.00454099526166
F,under 16,East Allegheny,0.0
M,16 to 20,East Allegheny,0.0497917384806
F,16 to 20,East Allegheny,0.0
M,21 to 34,East Allegheny,0.0934296906908
F,21 to 34,East Allegheny,0.0585886434656
M,35 to 44,East Allegheny,0.0538517501073
F,35 to 44,East Allegheny,0.00454726616419
M,45 to 64,East Allegheny,0.0759452147317
F,45 to 64,East Allegheny,0.0182183574408
M,65 and over,East Allegheny,0.0
F,65 and over,East Allegheny,0.0
M,under 16,Central Lawrenceville,0.00458197997267
F,under 16,Central Lawrenceville,0.0
M,16 to 20,Central Lawrenceville,0.018107949183
F,16 to 20,Central Lawrenceville,0.0
M,21 to 34,Central Lawrenceville,0.0451819093873
F,21 to 34,Central Lawrenceville,0.00458814688513
M,35 to 44,Central Lawrenceville,0.0272342252543
F,35 to 44,Central Lawrenceville,0.0
M,45 to 64,Central Lawrenceville,0.0451815046501
F,45 to 64,Central Lawrenceville,0.0
M,65 and over,Central Lawrenceville,0.0
F,65 and over,Central Lawrenceville,0.0
M,under 16,Upper Hill,0.0
F,under 16,Upper Hill,0.0
M,16 to 20,Upper Hill,0.0136269033692
F,16 to 20,Upper Hill,0.0
M,21 to 34,Upper Hill,0.0448991972196
F,21 to 34,Upper Hill,0.00911540153888
M,35 to 44,Upper Hill,0.0
F,35 to 44,Upper Hill,0.00902443325307
M,45 to 64,Upper Hill,0.00455341822897
F,45 to 64,Upper Hill,0.0
M,65 and over,Upper Hill,0.0
F,65 and over,Upper Hill,0.0
M,under 16,South Side Flats,0.0136823224809
F,under 16,South Side Flats,0.0
M,16 to 20,South Side Flats,0.0848195530292
F,16 to 20,South Side Flats,0.0272604475043
M,21 to 34,South Side Flats,0.412732042436
F,21 to 34,South Side Flats,0.110794369487
M,35 to 44,South Side Flats,0.0540435644023
F,35 to 44,South Side Flats,0.00457428413065
M,45 to 64,South Side Flats,0.027249646379
F,45 to 64,South Side Flats,0.0
M,65 and over,South Side Flats,0.0
F,65 and over,South Side Flats,0.0
M,under 16,Mount Washington,0.0136883634967
F,under 16,Mount Washington,0.0
M,16 to 20,Mount Washington,0.0494931513495
F,16 to 20,Mount Washington,0.00912149796684
M,21 to 34,Mount Washington,0.115040320037
F,21 to 34,Mount Washington,0.0362813704568
M,35 to 44,Mount Washington,0.0494008934965
F,35 to 44,Mount Washington,0.0136459396644
M,45 to 64,Mount Washington,0.0628877243936
F,45 to 64,Mount Washington,0.004555818514
M,65 and over,Mount Washington,0.00908912825339
F,65 and over,Mount Washington,0.0
M,under 16,Carrick,0.0
F,under 16,Carrick,0.0090997053868
M,16 to 20,Carrick,0.0182454230301
F,16 to 20,Carrick,0.0
M,21 to 34,Carrick,0.211007879133
F,21 to 34,Carrick,0.0539599973509
M,35 to 44,Carrick,0.0496857854755
F,35 to 44,Carrick,0.00911319734602
M,45 to 64,Carrick,0.0583235338913
F,45 to 64,Carrick,0.0271187612741
M,65 and over,Carrick,0.0
F,65 and over,Carrick,0.0
M,under 16,Shadyside,0.0182006606148
F,under 16,Shadyside,0.0
M,16 to 20,Shadyside,0.0136485386153
F,16 to 20,Shadyside,0.0
M,21 to 34,Shadyside,0.0761068439578
F,21 to 34,Shadyside,0.0136755608496
M,35 to 44,Shadyside,0.0540005413534
F,35 to 44,Shadyside,0.00458234654591
M,45 to 64,Shadyside,0.0181968546286
F,45 to 64,Shadyside,0.0
M,65 and over,Shadyside,0.00458003304396
F,65 and over,Shadyside,0.0
M,under 16,Elliott,0.00451851864254
F,under 16,Elliott,0.0
M,16 to 20,Elliott,0.0136237996906
F,16 to 20,Elliott,0.00456086003925
M,21 to 34,Elliott,0.0932238502292
F,21 to 34,Elliott,0.0406385785456
M,35 to 44,Elliott,0.0270231582524
F,35 to 44,Elliott,0.022602334459
M,45 to 64,Elliott,0.0316489473339
F,45 to 64,Elliott,0.00453867086602
M,65 and over,Elliott,0.0
F,65 and over,Elliott,0.0
