M,21 to 34,Hazelwood,0.0136319121037
F,21 to 34,Hazelwood,0.00456486623483
M,35 to 44,Hazelwood,0.0
F,35 to 44,Hazelwood,0.0
M,45 to 64,Hazelwood,0.022687378836
F,45 to 64,Hazelwood,0.0
M,65 and over,Hazelwood,0.0
F,65 and over,Hazelwood,0.0
M,under 16,Point Breeze North,0.0
F,under 16,Point Breeze North,0.0
M,16 to 20,Point Breeze North,0.00908248385947
F,16 to 20,Point Breeze North,0.0
M,21 to 34,Point Breeze North,0.00452488972587
F,21 to 34,Point Breeze North,0.00454362071692
M,35 to 44,Point Breeze North,0.0
F,35 to 44,Point Breeze North,0.00455372331837
M,45 to 64,Point Breeze North,0.00452854278752
F,45 to 64,Point Breeze North,0.0
M,65 and over,Point Breeze North,0.0
F,65 and over,Point Breeze North,0.0
M,under 16,Homewood South,0.0
F,under 16,Homewood South,0.0
M,16 to 20,Homewood South,0.0
F,16 to 20,Homewood South,0.00904742065033
M,21 to 34,Homewood South,0.0182104068341
F,21 to 34,Homewood South,0.0090890961794
M,35 to 44,Homewood South,0.00453532709625
F,35 to 44,Homewood South,0.00452015464321
M,45 to 64,Homewood South,0.0090742293788
F,45 to 64,Homewood South,0.0
M,65 and over,Homewood South,0.0
F,65 and over,Homewood South,0.0
M,under 16,East Liberty,0.0226695069991
F,under 16,East Liberty,0.0180330312088
M,16 to 20,East Liberty,0.0496254410432
F,16 to 20,East Liberty,0.00909944734445
M,21 to 34,East Liberty,0.14887216696
F,21 to 34,East Liberty,0.0846897976892
M,35 to 44,East Liberty,0.071660779427
F,35 to 44,East Liberty,0.0225985036996
M,45 to 64,East Liberty,0.0672502547547
F,45 to 64,East Liberty,0.0226564803641
M,65 and over,East Liberty,0.0
F,65 and over,East Liberty,0.0
M,under 16,East Hills,0.0271749116797
F,under 16,East Hills,0.0
M,16 to 20,East Hills,0.0045227951858
F,16 to 20,East Hills,0.0
M,21 to 34,East Hills,0.0537947490598
F,21 to 34,East Hills,0.0137304878328
M,35 to 44,East Hills,0.013696007197
F,35 to 44,East Hills,0.00456439151319
M,45 to 64,East Hills,0.00905448975145
F,45 to 64,East Hills,0.0
M,65 and over,East Hills,0.0
F,65 and over,East Hills,0.0
M,under 16,Larimer,0.0
F,under 16,Larimer,0.0
M,16 to 20,Larimer,0.00905326779423
F,16 to 20,Larimer,0.0
M,21 to 34,Larimer,0.022715882517
F,21 to 34,Larimer,0.00914882734126
M,35 to 44,Larimer,0.0181688377771
F,35 to 44,Larimer,0.00912590020293
M,45 to 64,Larimer,0.00914966449825
F,45 to 64,Larimer,0.0
M,65 and over,Larimer,0.0
F,65 and over,Larimer,0.0
M,under 16,Homewood North,0.0181859391864
F,under 16,Homewood North,0.0
M,16 to 20,Homewood North,0.018077427175
F,16 to 20,Homewood North,0.00908682633855
M,21 to 34,Homewood North,0.0495113610088
F,21 to 34,Homewood North,0.00459342629177
M,35 to 44,Homewood North,0.00459818754969
F,35 to 44,Homewood North,0.00912607052565
M,45 to 64,Homewood North,0.00454288470961
F,45 to 64,Homewood North,0.0
M,65 and over,Homewood North,0.0
F,65 and over,Homewood North,0.0
M,under 16,Garfield,0.0270993972351
F,under 16,Garfield,0.0
M,16 to 20,Garfield,0.0135986185083
F,16 to 20,Garfield,0.00910580123985
M,21 to 34,Garfield,0.00911988200099
F,21 to 34,Garfield,0.0045228268455
M,35 to 44,Garfield,0.0
F,35 to 44,Garfield,0.00455472524821
M,45 to 64,Garfield,0.0136574333664
F,45 to 64,Garfield,0.0
M,65 and over,Garfield,0.0
F,65 and over,Garfield,0.0
M,under 16,Homewood West,0.0
F,under 16,Homewood West,0.0
M,16 to 20,Homewood West,0.00903903757336
F,16 to 20,Homewood West,0.0
M,21 to 34,Homewood West,0.00453326399078
F,21 to 34,Homewood West,0.0
M,35 to 44,Homewood West,0.0
F,35 to 44,Homewood West,0.0
M,45 to 64,Homewood West,0.0
F,45 to 64,Homewood West,0.00459349978721
M,65 and over,Homewood West,0.0
F,65 and over,Homewood West,0.0
M,under 16,Crafton Heights,0.0
F,under 16,Crafton Heights,0.0
M,16 to 20,Crafton Heights,0.0317399773761
F,16 to 20,Crafton Heights,0.0
M,21 to 34,Crafton Heights,0.0539835799923
F,21 to 34,Crafton Heights,0.00451756081765
M,35 to 44,Crafton Heights,0.0226418894163
F,35 to 44,Crafton Heights,0.00454369341547
M,45 to 64,Crafton Heights,0.0
F,45 to 64,Crafton Heights,0.0
M,65 and over,Crafton Heights,0.0
F,65 and over,Crafton Heights,0.0
M,under 16,Sheraden,0.00455543584113
F,under 16,Sheraden,0.0
M,16 to 20,Sheraden,0.0453060447898
F,16 to 20,Sheraden,0.0
M,21 to 34,Sheraden,0.0847257660415
F,21 to 34,Sheraden,0.00904406920191
M,35 to 44,Sheraden,0.00909768788044
F,35 to 44,Sheraden,0.0
M,45 to 64,Sheraden,0.0
F,45 to 64,Sheraden,0.00909085359812
M,65 and over,Sheraden,0.0
F,65 and over,Sheraden,0.0
M,under 16,Northview Heights,0.00455474346715
F,under 16,Northview Heights,0.0
M,16 to 20,Northview Heights,0.0272773180617
F,16 to 20,Northview Heights,0.0
M,21 to 34,Northview Heights,0.0539288638974
F,21 to 34,Northview Heights,0.00913787469323
M,35 to 44,Northview Heights,0.0136005492287
F,35 to 44,Northview Heights,0.00910802330783
M,45 to 64,Northview Heights,0.0
F,45 to 64,Northview Heights,0.0
M,65 and over,Northview Heights,0.0
F,65 and over,Northview Heights,0.0
M,under 16,North Shore,0.0
F,under 16,North Shore,0.0
M,16 to 20,North Shore,0.0
F,16 to 20,North Shore,0.0
M,21 to 34,North Shore,0.0136490884181
F,21 to 34,North Shore,0.009054603102
M,35 to 44,North Shore,0.00458819735505
F,35 to 44,North Shore,0.0
M,45 to 64,North Shore,0.0
F,45 to 64,North Shore,0.0
M,65 and over,North Shore,0.0
F,65 and over,North Shore,0.0
M,under 16,California-Kirkbride,0.0
F,under 16,California-Kirkbride,0.0
M,16 to 20,California-Kirkbride,0.00909236921842
F,16 to 20,California-Kirkbride,0.0
M,21 to 34,California-Kirkbride,0.0136978613085
F,21 to 34,California-Kirkbride,0.0
M,35 to 44,California-Kirkbride,0.00457555595905
F,35 to 44,California-Kirkbride,0.0
M,45 to 64,California-Kirkbride,0.0
F,45 to 64,California-Kirkbride,0.0
M,65 and over,California-Kirkbride,0.0
F,65 and over,California-Kirkbride,0.0
M,under 16,Fineview,0.0
F,under 16,Fineview,0.0
M,16 to 20,Fineview,0.0
F,16 to 20,Fineview,0.0
M,21 to 34,Fineview,0.0091567779525
F,21 to 34,Fineview,0.0
M,35 to 44,Fineview,0.0045802025084
F,35 to 44,Fineview,0.018305929852
M,45 to 64,Fineview,0.00453160511893
F,45 to 64,Fineview,0.0
M,65 and over,Fineview,0.0
F,65 and over,Fineview,0.0
M,under 16,East Allegheny,0.0
F,under 16,East Allegheny,0.0
M,16 to 20,East Allegheny,0.0273078315246
F,16 to 20,East Allegheny,0.0
M,21 to 34,East Allegheny,0.0450418272419
F,21 to 34,East Allegheny,0.0226259352244
M,35 to 44,East Allegheny,0.0225825801454
F,35 to 44,East Allegheny,0.00454726616419
M,45 to 64,East Allegheny,0.0627644383703
F,45 to 64,East Allegheny,0.0271735161678
M,65 and over,East Allegheny,0.0
F,65 and over,East Allegheny,0.0
M,under 16,Central Lawrenceville,0.00458197539069
F,under 16,Central Lawrenceville,0.0
M,16 to 20,Central Lawrenceville,0.00912188228288
F,16 to 20,Central Lawrenceville,0.0
M,21 to 34,Central Lawrenceville,0.00912832950819
F,21 to 34,Central Lawrenceville,0.00459476776876
M,35 to 44,Central Lawrenceville,0.0182011299953
F,35 to 44,Central Lawrenceville,0.0
M,45 to 64,Central Lawrenceville,0.0137281247915
F,45 to 64,Central Lawrenceville,0.0
M,65 and over,Central Lawrenceville,0.0
F,65 and over,Central Lawrenceville,0.0
M,under 16,Upper Hill,0.0
F,under 16,Upper Hill,0.0
M,16 to 20,Upper Hill,0.00457961627971
F,16 to 20,Upper Hill,0.0
M,21 to 34,Upper Hill,0.0136050463625
F,21 to 34,Upper Hill,0.0
M,35 to 44,Upper Hill,0.0
F,35 to 44,Upper Hill,0.0
M,45 to 64,Upper Hill,0.00452529245918
F,45 to 64,Upper Hill,0.0
M,65 and over,Upper Hill,0.00455741333035
F,65 and over,Upper Hill,0.0
M,under 16,South Side Flats,0.00913259343576
F,under 16,South Side Flats,0.0
M,16 to 20,South Side Flats,0.0272241988086
F,16 to 20,South Side Flats,0.00913256147229
M,21 to 34,South Side Flats,0.148940647663
F,21 to 34,South Side Flats,0.0227173082928
M,35 to 44,South Side Flats,0.0273003076067
F,35 to 44,South Side Flats,0.0137578479849
M,45 to 64,South Side Flats,0.0182035183818
F,45 to 64,South Side Flats,0.00910941318032
M,65 and over,South Side Flats,0.0
F,65 and over,South Side Flats,0.0
M,under 16,Mount Washington,0.00912899697715
F,under 16,Mount Washington,0.0
M,16 to 20,Mount Washington,0.0090913670256
F,16 to 20,Mount Washington,0.0
M,21 to 34,Mount Washington,0.0272232943101
F,21 to 34,Mount Washington,0.0136612385295
M,35 to 44,Mount Washington,0.0090732145752
F,35 to 44,Mount Washington,0.0
M,45 to 64,Mount Washington,0.00910690788247
F,45 to 64,Mount Washington,0.0
M,65 and over,Mount Washington,0.0
F,65 and over,Mount Washington,0.0
M,under 16,Carrick,0.0
F,under 16,Carrick,0.0
M,16 to 20,Carrick,0.00458498215416
F,16 to 20,Carrick,0.00454329358784
M,21 to 34,Carrick,0.040851224892
F,21 to 34,Carrick,0.00456937855364
M,35 to 44,Carrick,0.0
F,35 to 44,Carrick,0.0
M,45 to 64,Carrick,0.00453821248318
F,45 to 64,Carrick,0.0
M,65 and over,Carrick,0.0
F,65 and over,Carrick,0.0
M,under 16,Shadyside,0.0136754048443
F,under 16,Shadyside,0.0
M,16 to 20,Shadyside,0.0181447720461
F,16 to 20,Shadyside,0.00453797196418
M,21 to 34,Shadyside,0.0540569554228
F,21 to 34,Shadyside,0.00912979569374
M,35 to 44,Shadyside,0.0362064675468
F,35 to 44,Shadyside,0.0362024556711
M,45 to 64,Shadyside,0.0226580036843
F,45 to 64,Shadyside,0.0136813836531
M,65 and over,Shadyside,0.00914325990188
F,65 and over,Shadyside,0.00452512050125
M,under 16,Elliott,0.0
F,under 16,Elliott,0.0
M,16 to 20,Elliott,0.00910316210794
F,16 to 20,Elliott,0.0
M,21 to 34,Elliott,0.0582992871758
F,21 to 34,Elliott,0.0
M,35 to 44,Elliott,0.0135585100728
F,35 to 44,Elliott,0.00452643297715
M,45 to 64,Elliott,0.0
F,45 to 64,Elliott,0.0
M,65 and over,Elliott,0.0
F,65 and over,Elliott,0.0
M,under 16,North Oakland,0.0
F,under 16,North Oakland,0.0
M,16 to 20,North Oakland,0.0364277603228
F,16 to 20,North Oakland,0.0
M,21 to 34,North Oakland,0.0227375229984
F,21 to 34,North Oakland,0.00907620856741
M,35 to 44,North Oakland,0.00913826681027
F,35 to 44,North Oakland,0.0
M,45 to 64,North Oakland,0.00917487699057
F,45 to 64,North Oakland,0.0
